,x_0,x_1,grad_0,grad_1,task,funcalls,nit,warnflag,hessian_0,hessian_1,hessian_2,hessian_3,ppt,fun
21,0.7947750847320173,6.886791280480377,-1.776356830474485e-06,-3.5527137003920156e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,45,13,0,47.8977690584206,-1.8533367081763747,-1.8533367081763747,0.21050873821875313,22,30.246313031374367
22,0.8040977500059322,6.560703569534625,-1.065814098284691e-06,-3.5527137003920156e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,48,11,0,91.3014791159774,-3.6567912512875522,-3.6567912512875522,0.24454684388613845,23,28.03319123338933
23,0.3269067904680034,11.727079663843229,1.4388490406715494e-05,7.105426769695354e-07,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,12,0,243.1457546137589,0.32265948246575293,0.32265948246575293,0.11579681102882664,24,15.084648506958368
24,0.49000914556130054,5.460065509830716,-1.0658141042011478e-06,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,8,0,91.19739010079253,0.2646233380569752,0.2646233380569752,0.6930438445353215,25,27.940631984062275
25,0.054253477559824716,6.825501574767106,-4.5474735081027866e-05,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,63,12,0,1630.1052051307659,24.147889806282443,24.147889806282443,0.3640416967876899,26,40.97034498365364
26,0.3646223426328572,9.001888333456929,7.105427361340985e-06,3.552713384847677e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,9,0,205.08450965429367,1.3355725692057638,1.3355725692057638,0.21805326433371014,27,18.815585359331735
27,0.9045238182995115,8.172462037837409,-1.421085464379588e-06,-7.105426769695354e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,48,13,0,196.6856277957777,-3.1351266767868284,-3.1351266767868284,0.08574756460435162,28,30.01017735573705
28,0.47016205598642835,12.954456653417857,-1.0658141042011478e-06,-1.7763566924238386e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,39,11,0,187.63935523880463,0.21161979020990354,0.21161979020990354,0.07612395343712593,29,14.451268390678072
29,0.3393401133069597,9.792806213074005,1.0658141042011478e-06,-7.105426769695354e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,39,11,0,145.39896162997485,1.0021244389870618,1.0021244389870618,0.18832285915893388,30,17.627483117629765
30,0.4347881731287928,6.4984697230599116,4.61852778487164e-06,3.5527137003920156e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,66,12,0,57.15228424779088,0.3894192598016759,0.3894192598016759,0.38819406208062024,31,24.393844349932657
31,0.4469236007393323,13.000822243741014,-7.105427361340985e-06,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,10,0,65.55269902639408,-0.5668320997762373,-0.5668320997762373,0.09008095010663533,32,12.333854156008009
32,0.48675970007140457,11.028470909173436,-3.5527136806704924e-07,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,39,11,0,227.13455068624987,-0.3877141718789692,-0.3877141718789692,0.13344595243642834,33,17.918090626813914
33,0.24102004695794324,9.65399067466095,-5.044853426552099e-05,1.0658140154543033e-06,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,45,12,0,285.35921749457066,2.045346762329083,2.045346762329083,0.2525452883854569,34,21.713074828835435
34,0.7733258453335929,9.037253096429378,-7.10542732189794e-07,3.552713384847677e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,39,7,0,142.90470523965686,-2.8934325417106055,-2.8934325417106055,0.13166682929132467,35,27.086086433485782
35,0.35946183262237236,1.4382748277084558,-7.105427361340985e-07,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,9,0,48.23076590703464,4.876937513092266,4.876937513092266,2.7643634159530435,36,50.890411154376736
36,0.31270396648846466,14.963766080232391,3.1974423126034435e-06,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,39,11,0,264.5411268922475,0.24131262913826995,0.24131262913826995,0.07640907998912434,37,9.118548645237357
37,0.515424351454921,10.531149925098543,7.460698687992837e-06,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,42,11,0,91.52810151645257,-0.1890385366761831,-0.1890385366761831,0.09131328101062418,38,16.96426415965823
38,0.7442791928376273,8.795369704855634,-7.10542732189794e-07,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,10,0,103.59834658286047,-2.310023646442535,-2.310023646442535,0.15977329089389256,39,19.222587271387606
39,0.540320196073479,15.1944770691317,3.197442294854073e-06,-1.7763566924238386e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,39,11,0,201.58836844534926,-0.3561987732548467,-0.3561987732548467,0.07675582761973294,40,9.10573858925554
40,0.24200422368210042,14.891636397085222,-1.7763568403352462e-07,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,54,16,0,370.67876161320123,0.22234633948834145,0.22234633948834145,0.07110779557767123,41,11.201639483239898
41,0.71204070850603,11.420973754414964,1.421085464379588e-06,-3.552713384847677e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,54,16,0,114.78360972078798,-2.0040973695386963,-2.0040973695386963,0.11135385946661437,42,16.71595132589396
42,0.34994930156713416,13.227729301552522,3.5527136806704924e-07,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,45,12,0,195.69932745807907,-0.6024905981525241,-0.6024905981525241,0.10477709625850623,43,18.978301027555407
43,0.4196413861265529,14.30650779571346,-1.5631940194950167e-05,1.7763566924238386e-07,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,39,11,0,341.3552482558865,0.10791536553258654,0.10791536553258654,0.07753613491998892,44,12.527420525843175
44,0.328680857859656,9.301787099845358,-4.61852778487164e-06,3.552713384847677e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,45,11,0,201.65424213426036,-0.7005965714976875,-0.7005965714976875,0.2312383950986942,45,18.76697844984146
45,0.5585553133006037,12.483826656410546,5.684341857518352e-06,3.552713384847677e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,39,11,0,127.3692417998929,-0.6998934487524751,-0.6998934487524751,0.07776982761481405,46,19.18264279135287
46,0.3700506491175468,11.351905186200204,1.421085472268197e-06,-3.552713384847677e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,9,0,296.07783394824105,0.00058090199317475,0.00058090199317475,0.14943041988979164,47,20.940928545086795
47,0.44761808181830537,10.70850953530389,1.7941204087385988e-05,-1.4210853539390709e-06,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,51,13,0,93.53721003489446,-0.05765933656459148,-0.05765933656459148,0.11309741569193832,48,14.989824228414367
48,0.42216128981608103,9.557390749278897,-3.5527136806704924e-07,3.552713384847677e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,54,14,0,84.45093231577549,0.49417740640352326,0.49417740640352326,0.16629730185498573,49,18.769622570971936
49,0.5261639136413335,12.685637554304819,-1.776356830474485e-07,3.552713384847677e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,39,11,0,68.1836917204732,-1.0211081387843883,-1.0211081387843883,0.09867962465680152,50,11.874318869800671
50,0.1753290165900742,5.8462355529345285,1.492139745881607e-05,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,8,0,252.8910580983188,4.428399654385405,4.428399654385405,0.5852440939277763,51,40.06303720193658
51,0.5214813044465928,10.305529053353082,0.0,3.552713384847677e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,33,9,0,193.20705365592883,0.2611973322816028,0.2611973322816028,0.19327769384962343,52,21.788302556330787
52,0.552709448873633,1.8404146003611814,-1.421085464379588e-06,1.4210854801568062e-06,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,39,8,0,29.1693360909904,1.0064780712565713,1.0064780712565713,3.9046059237740014,53,45.21897558422208
53,0.658480339895916,8.161553309366129,3.55271366094897e-07,3.552713384847677e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,33,9,0,75.06779743003027,-1.9444800862064249,-1.9444800862064249,0.23660092033737143,54,23.350015652896968
54,0.20108268602778326,14.710194170726773,-3.0198066285699187e-06,-1.7763566924238386e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,42,11,0,546.1456872775204,1.9415878303271858,1.9415878303271858,0.08037263077300241,55,12.836729346144493
55,0.5732643676708855,12.57896459258366,4.440892076186212e-06,3.552713384847677e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,51,15,0,124.92035137981463,-1.2805711306169576,-1.2805711306169576,0.09460250545899114,56,15.977783657306183
56,0.6750065231777616,10.92861406971607,-2.7711166555401967e-05,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,36,9,0,115.67015938965038,-1.420037295159993,-1.420037295159993,0.11717842437107834,57,19.576284281169517
57,0.557581707796884,15.133655760312298,-7.10542732189794e-07,-3.552713384847677e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,10,0,175.10518385743978,-0.9188648804801524,-0.9188648804801524,0.07663852978162371,58,14.69639814838457
58,0.7432058995498589,12.830909454770216,-7.10542732189794e-07,-7.105426769695354e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,9,0,212.7253216725752,-2.4976542870967307,-2.4976542870967307,0.091501110392302,59,23.959312761489866
59,0.5427695390824283,13.700094769093637,-1.9539925135219333e-06,1.7763566924238386e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,51,15,0,119.8667465257807,-0.8523051468295496,-0.8523051468295496,0.08522903864144374,60,14.698263484883308
60,0.38590806623656876,11.236315776873571,-3.5527136806704924e-07,-3.552713384847677e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,10,0,211.1419554224249,1.021148902473109,1.021148902473109,0.13193801051694798,61,15.823096651144343
61,0.602303983006431,7.773629055495963,0.0,3.5527137003920156e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,39,9,0,177.20637889114673,-0.39707222880093496,-0.39707222880093496,0.22793331296479213,62,25.05259298677877
62,0.8331420019371193,4.269507495286262,0.0,-7.105427400784031e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,33,10,0,91.24975268728154,-0.0074259783507592495,-0.0074259783507592495,0.7390963470874803,63,32.9818415590907
63,0.5837900060442949,12.111315189720244,-5.684341857518352e-06,7.105426769695354e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,45,13,0,105.87137773319962,-1.2304893196963578,-1.2304893196963578,0.10272413660437867,64,16.65298961461501
64,0.4313408391439049,9.292464507507182,3.5527136806704926e-06,3.552713384847677e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,45,13,0,33.41754669095773,0.2767306421051925,0.2767306421051925,0.16847142199816229,65,20.330516828585445
65,0.3033787526454511,12.873564896212754,-7.105427361340985e-07,1.7763566924238386e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,45,12,0,82.48377172487251,-0.3778048660956309,-0.3778048660956309,0.10161620619029911,66,11.791974314925643
66,0.8132500029992866,8.636168614384424,7.10542732189794e-07,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,45,11,0,152.74384734442444,-3.2704642938259947,-3.2704642938259947,0.1339536241188988,67,23.60489032105456
67,0.43605534952150443,10.586060925332811,-7.105427361340985e-07,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,9,0,143.28852054142024,-0.3212438259848228,-0.3212438259848228,0.13108404732049495,68,21.310911713731805
68,0.7909547217322989,7.865548632306759,3.55271366094897e-07,3.5527137003920156e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,51,14,0,117.99747455060947,-3.1468423885209136,-3.1468423885209136,0.15986354092356442,69,28.025492952787488
69,0.014901201850836892,10.105695051439149,-4.547473508891648e-05,-7.105426769695354e-07,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,45,13,0,10878.735474756932,19.446944754535217,19.446944754535217,0.07143169389324715,70,52.153520139031095
70,0.27058625316963597,10.782176748096981,-2.30926389243582e-06,-3.552713384847677e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,45,13,0,110.31593937599928,0.8966011183499697,0.8966011183499697,0.1299236690455462,71,13.801103202926765
71,0.3926499280785685,3.577774967398305,0.0,-7.105427400784031e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,39,10,0,113.77578679197275,4.845842712283981,4.845842712283981,1.2415551475800066,72,42.1159774345284
72,0.5603692662598508,2.821336991911342,7.10542732189794e-07,-7.105427400784031e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,33,8,0,40.141098778265786,4.228554395525433,4.228554395525433,1.9489320934877752,73,42.86088591884755
73,0.3733847560444437,14.501349308356588,1.421085472268197e-06,-3.552713384847677e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,33,9,0,137.3685831464955,-0.035965206738697846,-0.035965206738697846,0.08433466702763773,74,13.492220739438064
74,0.08054727552301827,12.352478654673584,0.0,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,54,14,0,1247.9104888166157,8.939052161447911,8.939052161447911,0.13838945915152334,75,23.040872306234377
75,0.6824486731349135,13.176706584077518,3.55271366094897e-07,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,42,10,0,142.76117103939072,-1.7868910887993579,-1.7868910887993579,0.08995609812602938,76,14.410410351140612
76,0.6774102900270874,11.40535408932447,-1.2079226447226499e-05,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,36,10,0,113.27831182334596,-1.907922114741534,-1.907922114741534,0.09344700846460734,77,12.967285893380026
77,0.7580735253887597,10.587353751775968,1.065814098284691e-06,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,39,10,0,156.57219724818137,-2.4248508312402044,-2.4248508312402044,0.1011479955348673,78,23.3117696432987
78,0.3484855492330535,11.273470358745207,1.7763568403352463e-06,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,9,0,175.74111333873628,0.7265984739806868,0.7265984739806868,0.12217451679973465,79,15.940885481646982
79,0.6701807443559882,8.705829206381468,3.197442294854073e-06,-3.552713384847677e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,48,14,0,72.78349666852095,-1.8064573300191924,-1.8064573300191924,0.1726741694075101,80,23.87831543332019
80,0.5622549687616046,12.821749084767418,1.9539925135219333e-06,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,45,12,0,128.6943018319616,-0.398002760378653,-0.398002760378653,0.08037959557211023,81,14.65017945530235
81,0.6330297168382633,12.279512121790534,7.10542732189794e-07,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,48,13,0,101.37685366361157,-1.5323545802621732,-1.5323545802621732,0.0894949836460966,82,21.14791163916835
82,0.2828171115550573,6.923932900016807,-7.105427361340985e-07,3.5527137003920156e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,42,11,0,94.97601959712863,1.7635225890714772,1.7635225890714772,0.3387857679579102,83,24.82959326076819
83,0.5216100216951992,14.82389685429969,-3.197442294854073e-06,1.4210853539390709e-06,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,42,12,0,181.30578689309283,-0.3224372620755155,-0.3224372620755155,0.08211954449779,84,16.35728243624183
84,0.5472850717070344,5.591627037656842,0.0,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,42,10,0,63.238061890731274,0.20020946937357262,0.20020946937357262,0.5332537596678099,85,26.12800131238077
85,0.20128261246156162,13.707976273056994,-4.9737991529386896e-06,-3.552713384847677e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,48,12,0,661.558842675934,2.869030333678585,2.869030333678585,0.11523065834853408,86,21.067726414348442
86,0.41556933661295187,9.620394660841328,-7.105427361340985e-07,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,42,12,0,115.25257935428537,2.0217273207413173,2.0217273207413173,0.19596993287393216,87,23.66141314222513
87,0.6850124691579861,9.898841307366757,-1.421085464379588e-06,-7.105426769695354e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,9,0,99.3100399730475,-1.4199665128910577,-1.4199665128910577,0.12660035612439396,88,21.133008574406226
88,0.7802699127331424,9.129512280748466,2.486899562664279e-06,3.552713384847677e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,10,0,168.42730623156694,-3.408533311156292,-3.408533311156292,0.12612355974423833,89,25.449446659742243
89,0.35795000608706745,4.831472281500828,-7.105427361340985e-07,7.105427400784031e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,10,0,225.33811329111245,4.389351097404912,4.389351097404912,0.7210259389546712,90,38.160364675071506
90,0.38495847790973314,11.36697078847427,-1.2434497882346724e-06,3.552713384847677e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,39,11,0,131.52118931439446,-0.2860676195926638,-0.2860676195926638,0.115560425117981,91,15.327184556670996
91,0.20626861163186835,15.221590314106185,-1.5987211563017217e-06,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,51,14,0,693.487354780518,0.8616353417795267,0.8616353417795267,0.08642193072285446,92,11.372687381952009
92,0.1146064599685863,10.936202306218638,-1.1368683778145576e-05,7.105426769695354e-07,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,54,14,0,721.7212455595558,6.330654955812045,6.330654955812045,0.18319123810491816,93,24.261732404636383
93,0.6674201086356711,13.304400776026572,-7.10542732189794e-07,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,42,10,0,135.30629168019317,-1.7618679681867269,-1.7618679681867269,0.09753920264072048,94,16.73783133014681
94,0.7038087838975522,11.035008791129584,7.10542732189794e-07,-3.552713384847677e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,42,10,0,150.58892850660834,-2.5439354678363864,-2.5439354678363864,0.11748093424008485,95,19.21348305873211
95,0.698418586923807,9.27757791809767,-1.421085464379588e-06,3.552713384847677e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,9,0,102.7516788876476,-2.18825375597524,-2.18825375597524,0.163714499364586,96,25.729332357657075
96,0.5422009242257246,4.093694303905619,6.394884589708146e-06,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,39,9,0,86.748045772634,2.5663115780603594,2.5663115780603594,0.9072227746822268,97,39.49261697706284
97,0.35169095361677477,13.833260368556903,3.7303493647040174e-06,1.7763566924238386e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,48,12,0,253.30283240648842,-0.24397871870960539,-0.24397871870960539,0.07575655565825933,98,10.824848298686389
98,0.2624632507298722,14.965730476314173,5.329070521005739e-06,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,10,0,177.05396141991,0.6239671890286007,0.6239671890286007,0.07711294473339146,99,8.700980326142322
99,0.2371687245753159,15.431839966351596,-7.815970097475083e-06,1.7763566924238386e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,42,10,0,293.85310537743067,-0.0779062879023283,-0.0779062879023283,0.08200560693470199,100,11.125602228703807
100,0.19636753185897943,9.593064318461693,1.7408297035285413e-05,2.1316280309086066e-06,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,45,12,0,61.118765180385196,1.05136147750748,1.05136147750748,0.10530341228630356,101,25.164366060551654
101,0.6652777207519026,9.368997520642187,-4.618527759233661e-06,1.4210853539390709e-06,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,36,9,0,87.52331446076985,-1.9175500557785568,-1.9175500557785568,0.12586942599315817,102,21.321401674176975
102,0.4928617962096563,8.23948035584897,-7.105427361340985e-07,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,39,10,0,134.95400911411167,0.4227379983106268,0.4227379983106268,0.2580380205804623,103,22.94731358942047
103,0.5909571731977599,4.287604702878229,2.3092638796168304e-05,-1.0658141101176046e-06,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,36,9,0,73.68861364433457,1.9954763656279482,1.9954763656279482,1.0482797056327513,104,31.285459006467224
104,0.4092345588196126,3.7849692888693127,1.421085472268197e-06,-7.105427400784031e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,69,13,0,50.75300934706737,3.3764123719145207,3.3764123719145207,1.2974825029194914,105,38.24955186542164
105,0.7546545204180802,10.362612577484835,1.065814098284691e-06,-1.0658140154543033e-06,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,39,10,0,159.24476247101333,-2.639366828798128,-2.639366828798128,0.10354780736560483,106,24.64436046776669
106,0.09745149140835732,10.230031499633737,0.0,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,42,11,0,1369.3335139308037,7.104151861227389,7.104151861227389,0.17229354239611921,107,24.279886521340533
107,0.9405098642707148,9.109293190613394,2.131628196569382e-06,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,78,20,0,399.67558606033265,-3.023854970123293,-3.023854970123293,0.05966731923361974,108,32.34327506232651
108,0.5214780532581583,13.218525079203209,-7.10542732189794e-06,-3.552713384847677e-07,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,39,11,0,122.32196587675683,-1.256450145777818,-1.256450145777818,0.0871835936777836,109,16.47679767034387
109,0.828926525911865,7.475139536767763,0.0,0.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,51,16,0,105.87265648992977,-2.8116291554235393,-2.8116291554235393,0.12304215424310766,110,32.598117523561946
