userID,trial,stimuli,rews,s,block,stake,choice,points_real,points,planet,theor_best_choice,RT
29,22,"[3, 4]","[10, 10]","[2, 1]",[1],[5],[3],[50],[1],[1],[3],[1723]
29,23,"[4, 3]","[0, 20]","[2, 2]",[1],[1],[4],[0],[0],[2],[4],[2157]
29,24,"[4, 3]","[0, 20]","[2, 1]",[1],[5],[3],[100],[2],[1],[4],[1673]
29,25,"[3, 4]","[30, 10]","[2, 1]",[1],[1],[3],[30],[3],[1],[3],[1686]
29,26,"[1, 2]","[40, 10]","[1, 1]",[1],[5],[1],[200],[4],[1],[1],[2257]
29,27,"[2, 1]","[50, 40]","[1, 1]",[1],[1],[1],[40],[4],[1],[1],[1857]
29,28,"[1, 2]","[40, 40]","[1, 1]",[1],[5],[1],[200],[4],[1],[1],[1790]
29,29,"[1, 2]","[70, 60]","[1, 1]",[1],[5],[1],[350],[7],[1],[1],[1940]
29,30,"[4, 3]","[80, 80]","[2, 1]",[1],[1],[3],[80],[8],[1],[4],[1723]
29,31,"[2, 1]","[70, 90]","[1, 1]",[1],[5],[1],[450],[9],[1],[2],[1873]
29,32,"[3, 4]","[90, 60]","[2, 1]",[1],[5],[3],[450],[9],[1],[3],[1739]
29,33,"[3, 4]","[70, 90]","[2, 1]",[1],[5],[3],[350],[7],[1],[4],[1756]
29,34,"[3, 4]","[60, 70]","[2, 1]",[1],[1],[3],[60],[6],[1],[4],[1840]
29,35,"[2, 1]","[50, 50]","[1, 1]",[1],[1],[1],[50],[5],[1],[2],[1806]
29,36,"[1, 2]","[30, 50]","[1, 1]",[1],[1],[1],[30],[3],[1],[2],[1774]
29,37,"[3, 4]","[0, 20]","[2, 2]",[1],[5],[4],[100],[2],[2],[4],[2706]
29,38,"[1, 2]","[30, 30]","[1, 2]",[1],[1],[2],[30],[3],[2],[1],[1974]
29,39,"[3, 4]","[10, 40]","[2, 2]",[1],[1],[4],[40],[4],[2],[4],[3373]
29,40,"[3, 4]","[20, 20]","[2, 1]",[1],[5],[3],[100],[2],[1],[3],[1973]
29,41,"[3, 4]","[0, 10]","[2, 2]",[2],[1],[4],[10],[1],[2],[4],[3352]
29,42,"[1, 2]","[10, 30]","[1, 1]",[2],[1],[1],[10],[1],[1],[2],[1906]
29,43,"[2, 1]","[10, 10]","[1, 2]",[2],[1],[2],[10],[1],[2],[2],[2974]
29,44,"[3, 4]","[20, 30]","[2, 1]",[2],[1],[3],[20],[2],[1],[4],[3140]
29,45,"[1, 2]","[10, 50]","[1, 1]",[2],[5],[1],[50],[1],[1],[2],[1823]
29,46,"[3, 4]","[10, 10]","[2, 2]",[2],[5],[4],[50],[1],[2],[3],[1758]
29,47,"[3, 4]","[10, 30]","[2, 1]",[2],[1],[3],[10],[1],[1],[4],[1889]
29,48,"[4, 3]","[20, 30]","[2, 2]",[2],[1],[4],[20],[2],[2],[4],[1941]
29,49,"[3, 4]","[40, 20]","[2, 2]",[2],[1],[4],[20],[2],[2],[3],[1874]
29,50,"[4, 3]","[40, 40]","[2, 2]",[2],[5],[4],[200],[4],[2],[4],[1856]
29,51,"[3, 4]","[40, 60]","[2, 2]",[2],[5],[4],[300],[6],[2],[4],[1772]
29,52,"[3, 4]","[50, 50]","[2, 2]",[2],[5],[4],[250],[5],[2],[3],[1689]
29,53,"[1, 2]","[60, 50]","[1, 2]",[2],[1],[2],[50],[5],[2],[1],[2107]
29,54,"[4, 3]","[50, 40]","[2, 2]",[2],[1],[4],[50],[5],[2],[3],[2223]
29,55,"[2, 1]","[40, 40]","[1, 2]",[2],[5],[2],[200],[4],[2],[2],[2057]
29,56,"[3, 4]","[40, 20]","[2, 2]",[2],[1],[4],[20],[2],[2],[3],[1873]
29,57,"[2, 1]","[10, 80]","[1, 1]",[2],[5],[1],[400],[8],[1],[2],[2007]
29,58,"[2, 1]","[30, 50]","[1, 1]",[2],[1],[1],[50],[5],[1],[2],[2037]
29,59,"[4, 3]","[20, 30]","[2, 1]",[2],[1],[3],[30],[3],[1],[4],[1973]
