userID,trial,stimuli,rews,s,block,stake,choice,points_real,points,planet,theor_best_choice,RT
1,1,"[1, 2]","[40, 50]","[1, 2]",1,5,2,250,5,2,2,4961
1,2,"[4, 3]","[40, 50]","[2, 2]",1,5,4,200,4,2,4,2056
1,3,"[2, 1]","[30, 70]","[1, 1]",1,1,1,70,7,1,2,1930
1,4,"[3, 4]","[70, 70]","[2, 1]",1,5,3,350,7,1,3,2433
1,5,"[3, 4]","[80, 40]","[2, 1]",1,1,3,80,8,1,3,1852
1,6,"[1, 2]","[80, 50]","[1, 1]",1,1,1,80,8,1,1,2016
1,7,"[2, 1]","[40, 90]","[1, 1]",1,1,1,90,9,1,2,1991
1,8,"[2, 1]","[10, 60]","[1, 1]",1,1,1,60,6,1,2,3077
1,9,"[4, 3]","[0, 40]","[2, 1]",1,5,3,200,4,1,4,1826
1,10,"[2, 1]","[20, 20]","[1, 2]",1,5,2,100,2,2,2,1819
1,11,"[4, 3]","[20, 20]","[2, 1]",1,1,3,20,2,1,4,1703
1,12,"[2, 1]","[30, 0]","[1, 2]",1,5,2,150,3,2,1,2137
1,13,"[3, 4]","[50, 20]","[2, 2]",1,1,4,20,2,2,3,2065
1,14,"[1, 2]","[60, 60]","[1, 1]",1,5,1,300,6,1,1,2510
1,15,"[3, 4]","[50, 80]","[2, 1]",1,5,3,250,5,1,4,2207
1,16,"[1, 2]","[90, 70]","[1, 1]",1,1,1,90,9,1,1,2724
1,17,"[1, 2]","[80, 60]","[1, 1]",1,5,1,400,8,1,1,2207
1,18,"[3, 4]","[80, 80]","[2, 1]",1,1,3,80,8,1,3,2260
1,19,"[3, 4]","[90, 90]","[2, 1]",1,5,3,450,9,1,3,1852
1,20,"[3, 4]","[80, 80]","[2, 1]",1,5,3,400,8,1,3,1664
1,21,"[4, 3]","[70, 20]","[2, 1]",1,5,3,100,2,1,3,3487
1,22,"[2, 1]","[50, 10]","[1, 2]",1,5,2,250,5,2,1,5105
1,23,"[3, 4]","[10, 40]","[2, 1]",1,1,3,10,1,1,4,2350
1,24,"[4, 3]","[40, 10]","[2, 1]",1,5,3,50,1,1,3,2041
1,25,"[4, 3]","[20, 10]","[2, 2]",1,1,4,20,2,2,3,1884
1,26,"[4, 3]","[40, 20]","[2, 2]",1,5,4,200,4,2,3,1708
1,27,"[3, 4]","[20, 60]","[2, 2]",1,1,4,60,6,2,4,1672
1,28,"[2, 1]","[70, 20]","[1, 2]",1,1,2,70,7,2,1,1993
1,29,"[2, 1]","[80, 10]","[1, 2]",1,1,2,80,8,2,1,1741
1,30,"[3, 4]","[30, 80]","[2, 2]",1,5,4,400,8,2,4,2107
1,31,"[1, 2]","[30, 80]","[1, 2]",1,1,2,80,8,2,2,1686
1,32,"[4, 3]","[80, 30]","[2, 2]",1,5,4,400,8,2,3,2061
1,33,"[1, 2]","[20, 50]","[1, 2]",1,1,2,50,5,2,2,1981
1,34,"[3, 4]","[40, 40]","[2, 2]",1,5,4,200,4,2,3,1826
1,35,"[4, 3]","[40, 40]","[2, 2]",1,1,4,40,4,2,4,2155
1,36,"[1, 2]","[50, 70]","[1, 1]",1,1,1,50,5,1,2,2242
1,37,"[1, 2]","[10, 80]","[1, 2]",1,5,2,400,8,2,2,2662
1,38,"[1, 2]","[0, 50]","[1, 2]",1,1,2,50,5,2,2,1663
1,39,"[2, 1]","[50, 10]","[1, 2]",1,1,2,50,5,2,1,1810
1,40,"[3, 4]","[50, 20]","[2, 1]",1,5,3,250,5,1,3,2208
1,41,"[4, 3]","[20, 90]","[2, 1]",2,5,3,450,9,1,4,3578
1,42,"[3, 4]","[70, 10]","[2, 1]",2,5,3,350,7,1,3,1664
1,43,"[1, 2]","[50, 20]","[1, 1]",2,1,1,50,5,1,1,2040
1,44,"[2, 1]","[40, 70]","[1, 1]",2,5,1,350,7,1,2,3694
1,45,"[4, 3]","[60, 70]","[2, 2]",2,5,4,300,6,2,4,1632
1,46,"[1, 2]","[70, 90]","[1, 2]",2,5,2,450,9,2,2,2310
1,47,"[2, 1]","[90, 70]","[1, 2]",2,1,2,90,9,2,1,1697
1,48,"[4, 3]","[40, 40]","[2, 2]",2,5,4,200,4,2,4,3695
1,49,"[3, 4]","[50, 30]","[2, 1]",2,1,3,50,5,1,3,2570
1,50,"[1, 2]","[50, 20]","[1, 1]",2,5,1,250,5,1,1,1930
1,51,"[2, 1]","[0, 40]","[1, 2]",2,5,2,0,0,2,2,2381
1,52,"[4, 3]","[30, 10]","[2, 1]",2,1,3,10,1,1,3,1798
1,53,"[1, 2]","[30, 30]","[1, 1]",2,1,1,30,3,1,1,2796
1,54,"[2, 1]","[50, 20]","[1, 2]",2,1,2,50,5,2,1,2335
1,55,"[1, 2]","[20, 10]","[1, 1]",2,1,1,20,2,1,1,1557
1,56,"[1, 2]","[0, 10]","[1, 2]",2,1,2,10,1,2,2,1694
1,57,"[3, 4]","[30, 10]","[2, 2]",2,5,4,50,1,2,3,1911
1,58,"[3, 4]","[0, 20]","[2, 1]",2,5,3,0,0,1,4,1783
1,59,"[3, 4]","[10, 30]","[2, 2]",2,5,4,150,3,2,4,1844
1,60,"[3, 4]","[40, 20]","[2, 2]",2,1,4,20,2,2,3,1685
1,61,"[2, 1]","[40, 20]","[1, 2]",2,1,2,40,4,2,1,1830
1,62,"[1, 2]","[60, 50]","[1, 2]",2,5,2,250,5,2,1,1564
1,63,"[1, 2]","[70, 40]","[1, 2]",2,1,2,40,4,2,1,1552
1,64,"[3, 4]","[50, 40]","[2, 2]",2,1,4,40,4,2,3,1822
1,65,"[2, 1]","[80, 70]","[1, 2]",2,5,2,400,8,2,1,1863
1,66,"[2, 1]","[60, 80]","[1, 2]",2,5,2,300,6,2,2,1735
1,67,"[4, 3]","[40, 60]","[2, 2]",2,5,4,200,4,2,4,1940
1,68,"[2, 1]","[50, 70]","[1, 1]",2,1,1,70,7,1,2,2150
1,69,"[1, 2]","[70, 60]","[1, 1]",2,1,1,70,7,1,1,1881
1,70,"[3, 4]","[70, 50]","[2, 1]",2,1,3,70,7,1,3,2086
1,71,"[3, 4]","[80, 60]","[2, 1]",2,5,3,400,8,1,3,1853
1,72,"[3, 4]","[60, 10]","[2, 1]",2,5,3,300,6,1,3,1702
1,73,"[1, 2]","[50, 10]","[1, 1]",2,1,1,50,5,1,1,1815
1,74,"[1, 2]","[30, 30]","[1, 1]",2,1,1,30,3,1,1,2533
1,75,"[4, 3]","[30, 10]","[2, 1]",2,1,3,10,1,1,3,1617
1,76,"[3, 4]","[70, 30]","[2, 2]",2,5,4,150,3,2,3,1579
1,77,"[2, 1]","[30, 50]","[1, 2]",2,5,2,150,3,2,2,1992
1,78,"[2, 1]","[10, 20]","[1, 2]",2,1,2,10,1,2,2,1766
1,79,"[2, 1]","[10, 10]","[1, 1]",2,5,1,50,1,1,2,1592
1,80,"[2, 1]","[10, 30]","[1, 1]",2,1,1,30,3,1,2,2550
1,1,"[4, 3]","[20, 50]","[2, 1]",1,1,3,50,5,1,4,3612
1,2,"[2, 1]","[20, 80]","[1, 2]",1,5,2,100,2,2,2,1854
1,3,"[4, 3]","[0, 40]","[2, 1]",1,1,3,40,4,1,4,1371
1,4,"[3, 4]","[40, 30]","[2, 1]",1,1,3,40,4,1,3,1686
1,5,"[1, 2]","[0, 10]","[1, 2]",1,5,2,50,1,2,2,1707
1,6,"[2, 1]","[10, 40]","[1, 2]",1,5,2,50,1,2,2,1728
1,7,"[2, 1]","[30, 30]","[1, 1]",1,1,1,30,3,1,2,1453
1,8,"[4, 3]","[40, 10]","[2, 1]",1,1,3,10,1,1,3,1372
1,9,"[4, 3]","[70, 20]","[2, 2]",1,5,4,350,7,2,3,1555
1,10,"[3, 4]","[30, 80]","[2, 2]",1,5,4,400,8,2,4,1380
1,11,"[4, 3]","[80, 50]","[2, 2]",1,5,4,400,8,2,3,4446
1,12,"[1, 2]","[30, 80]","[1, 2]",1,5,2,400,8,2,2,5647
1,13,"[3, 4]","[30, 40]","[2, 1]",1,1,3,30,3,1,4,2865
1,14,"[4, 3]","[50, 0]","[2, 1]",1,1,3,0,0,1,3,1486
1,15,"[4, 3]","[20, 0]","[2, 2]",1,1,4,20,2,2,3,1370
1,16,"[3, 4]","[10, 30]","[2, 2]",1,5,4,150,3,2,4,1409
1,17,"[3, 4]","[30, 30]","[2, 2]",1,5,4,150,3,2,3,1338
1,18,"[4, 3]","[50, 40]","[2, 2]",1,5,4,250,5,2,3,1415
1,19,"[1, 2]","[10, 70]","[1, 2]",1,1,2,70,7,2,2,1448
1,20,"[2, 1]","[70, 10]","[1, 2]",1,1,2,70,7,2,1,1463
1,21,"[3, 4]","[30, 60]","[2, 1]",1,5,3,150,3,1,4,1577
1,22,"[1, 2]","[40, 70]","[1, 1]",1,1,1,40,4,1,2,1600
1,23,"[4, 3]","[60, 30]","[2, 1]",1,1,3,30,3,1,3,1845
1,24,"[1, 2]","[10, 80]","[1, 2]",1,1,2,80,8,2,2,1456
1,25,"[3, 4]","[10, 80]","[2, 1]",1,5,3,50,1,1,4,1448
1,26,"[3, 4]","[0, 70]","[2, 1]",1,1,3,0,0,1,4,1579
1,27,"[2, 1]","[40, 30]","[1, 2]",1,1,2,40,4,2,1,1876
1,28,"[1, 2]","[50, 10]","[1, 2]",1,5,2,50,1,2,1,1865
1,29,"[3, 4]","[20, 30]","[2, 2]",1,5,4,150,3,2,4,2105
1,30,"[4, 3]","[30, 30]","[2, 2]",1,1,4,30,3,2,4,1754
1,31,"[4, 3]","[10, 20]","[2, 2]",1,5,4,50,1,2,4,1632
1,32,"[4, 3]","[10, 10]","[2, 2]",1,5,4,50,1,2,4,1618
1,33,"[4, 3]","[0, 20]","[2, 2]",1,1,4,0,0,2,4,1647
1,34,"[1, 2]","[10, 0]","[1, 2]",1,5,2,0,0,2,1,1601
1,35,"[2, 1]","[10, 0]","[1, 1]",1,5,1,0,0,1,1,1601
1,36,"[3, 4]","[40, 10]","[2, 1]",1,1,3,40,4,1,3,1683
1,37,"[4, 3]","[10, 50]","[2, 1]",1,1,3,50,5,1,4,1527
1,38,"[2, 1]","[20, 80]","[1, 2]",1,1,2,20,2,2,2,1801
1,39,"[3, 4]","[60, 20]","[2, 2]",1,1,4,20,2,2,3,1623
1,40,"[3, 4]","[60, 10]","[2, 1]",1,5,3,300,6,1,3,1781
1,41,"[2, 1]","[20, 60]","[1, 1]",2,5,1,300,6,1,2,2115
1,42,"[1, 2]","[90, 40]","[1, 1]",2,5,1,450,9,1,1,1596
1,43,"[2, 1]","[50, 60]","[1, 1]",2,5,1,300,6,1,2,1553
1,44,"[1, 2]","[80, 40]","[1, 2]",2,1,2,40,4,2,1,1609
1,45,"[1, 2]","[60, 50]","[1, 2]",2,1,2,50,5,2,1,1523
1,46,"[2, 1]","[40, 50]","[1, 2]",2,5,2,200,4,2,2,1707
1,47,"[4, 3]","[30, 40]","[2, 2]",2,5,4,150,3,2,4,1417
1,48,"[1, 2]","[0, 10]","[1, 2]",2,1,2,10,1,2,2,1486
1,49,"[3, 4]","[10, 10]","[2, 2]",2,1,4,10,1,2,3,1432
1,50,"[1, 2]","[30, 30]","[1, 1]",2,5,1,150,3,1,1,1662
1,51,"[2, 1]","[10, 60]","[1, 1]",2,1,1,60,6,1,2,1557
1,52,"[4, 3]","[0, 70]","[2, 1]",2,5,3,350,7,1,4,1607
1,53,"[2, 1]","[30, 60]","[1, 2]",2,1,2,30,3,2,2,1812
1,54,"[4, 3]","[30, 60]","[2, 1]",2,1,3,60,6,1,4,1516
1,55,"[1, 2]","[10, 20]","[1, 2]",2,5,2,100,2,2,2,1540
1,56,"[1, 2]","[20, 10]","[1, 2]",2,5,2,50,1,2,1,1494
1,57,"[4, 3]","[20, 0]","[2, 2]",2,1,4,20,2,2,3,1652
1,58,"[1, 2]","[0, 10]","[1, 1]",2,1,1,0,0,1,2,2039
1,59,"[4, 3]","[20, 10]","[2, 1]",2,1,3,10,1,1,3,1708
1,60,"[1, 2]","[0, 0]","[1, 1]",2,5,1,0,0,1,1,1549
1,61,"[3, 4]","[10, 10]","[2, 1]",2,5,3,50,1,1,3,1734
1,62,"[2, 1]","[10, 10]","[1, 2]",2,1,2,10,1,2,2,2358
1,63,"[4, 3]","[10, 0]","[2, 2]",2,5,4,50,1,2,3,2441
1,64,"[3, 4]","[20, 30]","[2, 1]",2,1,3,20,2,1,4,1630
1,65,"[4, 3]","[90, 30]","[2, 1]",2,1,3,30,3,1,3,1453
1,66,"[3, 4]","[40, 80]","[2, 2]",2,5,4,400,8,2,4,1499
1,67,"[1, 2]","[70, 60]","[1, 1]",2,5,1,350,7,1,1,1502
1,68,"[3, 4]","[60, 20]","[2, 2]",2,5,4,100,2,2,3,1568
1,69,"[3, 4]","[80, 10]","[2, 2]",2,5,4,50,1,2,3,1686
1,70,"[3, 4]","[80, 30]","[2, 1]",2,5,3,400,8,1,3,1770
1,71,"[1, 2]","[70, 50]","[1, 2]",2,1,2,50,5,2,1,1631
1,72,"[3, 4]","[60, 70]","[2, 2]",2,1,4,70,7,2,4,1707
1,73,"[3, 4]","[30, 40]","[2, 1]",2,5,3,150,3,1,4,1906
1,74,"[2, 1]","[60, 50]","[1, 1]",2,1,1,50,5,1,1,1744
1,75,"[1, 2]","[40, 50]","[1, 1]",2,1,1,40,4,1,2,1480
1,76,"[2, 1]","[40, 30]","[1, 1]",2,1,1,30,3,1,1,1651
1,77,"[1, 2]","[20, 40]","[1, 2]",2,1,2,40,4,2,2,2031
1,78,"[2, 1]","[60, 30]","[1, 2]",2,5,2,300,6,2,1,1662
1,79,"[4, 3]","[60, 30]","[2, 1]",2,5,3,150,3,1,3,1429
1,80,"[1, 2]","[20, 30]","[1, 1]",2,5,1,100,2,1,2,1394
2,1,"[1, 2]","[10, 50]","[1, 2]",1,1,2,50,5,2,2,3432
2,2,"[1, 2]","[0, 40]","[1, 1]",1,1,1,0,0,1,2,1775
2,3,"[3, 4]","[0, 60]","[2, 2]",1,5,4,300,6,2,4,1611
2,4,"[4, 3]","[70, 20]","[2, 2]",1,5,4,350,7,2,3,1825
2,5,"[4, 3]","[50, 0]","[2, 2]",1,5,4,250,5,2,3,1625
2,6,"[2, 1]","[90, 0]","[1, 1]",1,5,1,0,0,1,1,2008
2,7,"[2, 1]","[50, 20]","[1, 2]",1,5,2,250,5,2,1,1508
2,8,"[2, 1]","[30, 10]","[1, 2]",1,5,2,150,3,2,1,1642
2,9,"[4, 3]","[60, 10]","[2, 2]",1,1,4,60,6,2,3,3108
2,10,"[1, 2]","[10, 30]","[1, 1]",1,1,1,10,1,1,2,1525
2,11,"[3, 4]","[20, 20]","[2, 2]",1,5,4,100,2,2,3,1725
2,12,"[4, 3]","[30, 0]","[2, 1]",1,1,3,0,0,1,3,4175
2,13,"[1, 2]","[20, 30]","[1, 2]",1,5,2,150,3,2,2,2359
2,14,"[2, 1]","[0, 10]","[1, 2]",1,5,2,0,0,2,2,2676
2,15,"[4, 3]","[0, 0]","[2, 2]",1,1,4,0,0,2,4,1625
2,16,"[2, 1]","[10, 10]","[1, 1]",1,5,1,50,1,1,2,1909
2,17,"[1, 2]","[0, 10]","[1, 1]",1,5,1,0,0,1,2,1859
2,18,"[3, 4]","[10, 10]","[2, 2]",1,1,4,10,1,2,3,1809
2,19,"[2, 1]","[20, 20]","[1, 2]",1,1,2,20,2,2,2,2025
2,20,"[3, 4]","[20, 20]","[2, 2]",1,1,4,20,2,2,3,1975
2,21,"[3, 4]","[30, 0]","[2, 2]",1,1,4,0,0,2,3,1992
2,22,"[3, 4]","[50, 20]","[2, 1]",1,1,3,50,5,1,3,1659
2,23,"[4, 3]","[20, 60]","[2, 1]",1,1,3,60,6,1,4,1708
2,24,"[4, 3]","[30, 50]","[2, 1]",1,1,3,50,5,1,4,3325
2,25,"[3, 4]","[70, 40]","[2, 1]",1,1,3,70,7,1,3,1892
2,26,"[2, 1]","[40, 70]","[1, 2]",1,5,2,200,4,2,2,2076
2,27,"[1, 2]","[30, 20]","[1, 2]",1,1,2,20,2,2,1,1742
2,28,"[1, 2]","[50, 20]","[1, 2]",1,1,2,20,2,2,1,1742
2,29,"[3, 4]","[50, 20]","[2, 1]",1,5,3,250,5,1,3,1642
2,30,"[4, 3]","[20, 50]","[2, 1]",1,1,3,50,5,1,4,1976
2,31,"[1, 2]","[60, 10]","[1, 1]",1,5,1,300,6,1,1,1576
2,32,"[3, 4]","[40, 20]","[2, 1]",1,5,3,200,4,1,3,2043
2,33,"[3, 4]","[70, 10]","[2, 1]",1,1,3,70,7,1,3,1825
2,34,"[2, 1]","[10, 90]","[1, 1]",1,5,1,450,9,1,2,1926
2,35,"[4, 3]","[20, 90]","[2, 2]",1,1,4,20,2,2,4,1575
2,36,"[4, 3]","[30, 80]","[2, 1]",1,1,3,80,8,1,4,1945
2,37,"[4, 3]","[20, 70]","[2, 1]",1,1,3,70,7,1,4,1562
2,38,"[2, 1]","[60, 70]","[1, 1]",1,1,1,70,7,1,2,1775
2,39,"[1, 2]","[70, 40]","[1, 1]",1,1,1,70,7,1,1,1508
2,40,"[2, 1]","[40, 90]","[1, 1]",1,5,1,450,9,1,2,1543
2,41,"[3, 4]","[70, 30]","[2, 1]",2,1,3,70,7,1,3,2349
2,42,"[4, 3]","[10, 60]","[2, 1]",2,1,3,60,6,1,4,1693
2,43,"[4, 3]","[20, 80]","[2, 2]",2,1,4,20,2,2,4,1659
2,44,"[2, 1]","[10, 60]","[1, 1]",2,5,1,300,6,1,2,1443
2,45,"[2, 1]","[10, 70]","[1, 2]",2,1,2,10,1,2,2,1676
2,46,"[1, 2]","[80, 20]","[1, 2]",2,5,2,100,2,2,1,1578
2,47,"[3, 4]","[80, 10]","[2, 2]",2,5,4,50,1,2,3,1593
2,48,"[1, 2]","[70, 30]","[1, 2]",2,5,2,150,3,2,1,1559
2,49,"[3, 4]","[50, 10]","[2, 2]",2,5,4,50,1,2,3,1859
2,50,"[2, 1]","[10, 80]","[1, 1]",2,1,1,80,8,1,2,1560
2,51,"[2, 1]","[20, 90]","[1, 2]",2,5,2,100,2,2,2,1509
2,52,"[4, 3]","[30, 80]","[2, 1]",2,5,3,400,8,1,4,1526
2,53,"[4, 3]","[50, 70]","[2, 1]",2,1,3,70,7,1,4,2175
2,54,"[3, 4]","[90, 60]","[2, 1]",2,1,3,90,9,1,3,1992
2,55,"[3, 4]","[50, 50]","[2, 1]",2,5,3,250,5,1,3,1841
2,56,"[3, 4]","[40, 80]","[2, 1]",2,5,3,200,4,1,4,1709
2,57,"[1, 2]","[60, 70]","[1, 2]",2,5,2,350,7,2,2,1792
2,58,"[4, 3]","[70, 90]","[2, 2]",2,1,4,70,7,2,4,1725
2,59,"[3, 4]","[80, 30]","[2, 1]",2,1,3,80,8,1,3,1708
2,60,"[1, 2]","[70, 20]","[1, 2]",2,1,2,20,2,2,1,1792
2,61,"[4, 3]","[30, 70]","[2, 2]",2,5,4,150,3,2,4,1609
2,62,"[2, 1]","[10, 70]","[1, 2]",2,5,2,50,1,2,2,1625
2,63,"[3, 4]","[80, 20]","[2, 1]",2,5,3,400,8,1,3,2159
2,64,"[4, 3]","[50, 90]","[2, 1]",2,5,3,450,9,1,4,1542
2,65,"[2, 1]","[50, 80]","[1, 1]",2,5,1,400,8,1,2,2659
2,66,"[2, 1]","[80, 70]","[1, 1]",2,5,1,350,7,1,1,1559
2,67,"[2, 1]","[60, 40]","[1, 1]",2,5,1,200,4,1,1,1576
2,68,"[1, 2]","[50, 50]","[1, 1]",2,5,1,250,5,1,1,1975
2,69,"[4, 3]","[40, 50]","[2, 1]",2,1,3,50,5,1,4,1559
2,70,"[3, 4]","[40, 60]","[2, 1]",2,1,3,40,4,1,4,1792
2,71,"[4, 3]","[90, 80]","[2, 1]",2,5,3,400,8,1,3,1609
2,72,"[3, 4]","[90, 70]","[2, 1]",2,5,3,450,9,1,3,2042
2,73,"[4, 3]","[80, 70]","[2, 1]",2,1,3,70,7,1,3,1742
2,74,"[4, 3]","[50, 80]","[2, 1]",2,5,3,400,8,1,4,1676
2,75,"[1, 2]","[70, 80]","[1, 1]",2,1,1,70,7,1,2,1759
2,76,"[2, 1]","[70, 70]","[1, 1]",2,1,1,70,7,1,2,1609
2,77,"[2, 1]","[70, 20]","[1, 1]",2,5,1,100,2,1,1,1592
2,78,"[1, 2]","[10, 60]","[1, 1]",2,1,1,10,1,1,2,1508
2,79,"[4, 3]","[70, 20]","[2, 2]",2,5,4,350,7,2,3,1658
2,80,"[4, 3]","[60, 80]","[2, 2]",2,1,4,60,6,2,4,2226
3,1,"[1, 2]","[60, 20]","[1, 2]",1,1,2,20,2,2,1,29599
3,2,"[3, 4]","[50, 20]","[2, 1]",1,5,3,250,5,1,3,1705
3,3,"[3, 4]","[10, 30]","[2, 1]",1,1,3,10,1,1,4,2605
3,4,"[2, 1]","[50, 40]","[1, 2]",1,1,2,50,5,2,1,2822
3,5,"[1, 2]","[60, 50]","[1, 2]",1,5,2,250,5,2,1,2389
3,6,"[3, 4]","[30, 50]","[2, 2]",1,5,4,250,5,2,4,3054
3,7,"[4, 3]","[40, 50]","[2, 2]",1,5,4,200,4,2,4,2522
3,8,"[3, 4]","[80, 40]","[2, 1]",1,5,3,400,8,1,3,2655
3,9,"[1, 2]","[50, 30]","[1, 1]",1,1,1,50,5,1,1,2355
3,10,"[2, 1]","[50, 30]","[1, 1]",1,5,1,150,3,1,1,2189
3,11,"[3, 4]","[20, 60]","[2, 2]",1,1,4,60,6,2,4,2039
3,12,"[4, 3]","[50, 20]","[2, 2]",1,5,4,250,5,2,3,1755
3,13,"[4, 3]","[20, 10]","[2, 2]",1,5,4,100,2,2,3,2589
3,14,"[4, 3]","[40, 20]","[2, 1]",1,1,3,20,2,1,3,1838
3,15,"[1, 2]","[60, 50]","[1, 1]",1,1,1,60,6,1,1,2071
3,16,"[3, 4]","[90, 30]","[2, 1]",1,1,3,90,9,1,3,2105
3,17,"[3, 4]","[60, 30]","[2, 1]",1,5,3,300,6,1,3,1756
3,18,"[3, 4]","[50, 40]","[2, 1]",1,5,3,250,5,1,3,2872
3,19,"[4, 3]","[50, 70]","[2, 2]",1,1,4,50,5,2,4,3988
3,20,"[3, 4]","[10, 50]","[2, 2]",1,5,4,250,5,2,4,2008
3,21,"[1, 2]","[20, 50]","[1, 1]",1,1,1,20,2,1,2,3254
3,22,"[1, 2]","[60, 50]","[1, 2]",1,1,2,50,5,2,1,2289
3,23,"[1, 2]","[80, 70]","[1, 2]",1,1,2,70,7,2,1,1755
3,24,"[3, 4]","[80, 70]","[2, 2]",1,1,4,70,7,2,3,1938
3,25,"[4, 3]","[70, 70]","[2, 2]",1,5,4,350,7,2,4,1739
3,26,"[4, 3]","[50, 60]","[2, 2]",1,1,4,50,5,2,4,1622
3,27,"[2, 1]","[60, 70]","[1, 1]",1,1,1,70,7,1,2,4557
3,28,"[3, 4]","[50, 70]","[2, 1]",1,5,3,250,5,1,4,8589
3,29,"[3, 4]","[80, 80]","[2, 2]",1,1,4,80,8,2,3,1905
3,30,"[3, 4]","[70, 60]","[2, 2]",1,1,4,60,6,2,3,1822
3,31,"[4, 3]","[80, 50]","[2, 2]",1,5,4,400,8,2,3,1972
3,32,"[1, 2]","[50, 80]","[1, 2]",1,5,2,400,8,2,2,2322
3,33,"[3, 4]","[30, 90]","[2, 2]",1,1,4,90,9,2,4,1555
3,34,"[2, 1]","[80, 30]","[1, 2]",1,5,2,400,8,2,1,1921
3,35,"[1, 2]","[30, 70]","[1, 2]",1,1,2,70,7,2,2,2088
3,36,"[4, 3]","[70, 50]","[2, 2]",1,1,4,70,7,2,3,1805
3,37,"[1, 2]","[50, 50]","[1, 2]",1,5,2,250,5,2,1,2605
3,38,"[1, 2]","[70, 60]","[1, 2]",1,1,2,60,6,2,1,2489
3,39,"[2, 1]","[60, 50]","[1, 2]",1,5,2,300,6,2,1,2255
3,40,"[2, 1]","[50, 20]","[1, 2]",1,1,2,50,5,2,1,1905
3,41,"[1, 2]","[10, 40]","[1, 2]",2,5,2,200,4,2,2,4966
3,42,"[3, 4]","[20, 30]","[2, 1]",2,1,3,20,2,1,4,2122
3,43,"[2, 1]","[10, 0]","[1, 2]",2,1,2,10,1,2,1,1705
3,44,"[3, 4]","[20, 10]","[2, 1]",2,1,3,20,2,1,3,2255
3,45,"[4, 3]","[0, 10]","[2, 1]",2,1,3,10,1,1,4,1521
3,46,"[2, 1]","[0, 10]","[1, 2]",2,5,2,0,0,2,2,4089
3,47,"[1, 2]","[0, 10]","[1, 2]",2,1,2,10,1,2,2,4087
3,48,"[2, 1]","[0, 20]","[1, 1]",2,1,1,20,2,1,2,3172
3,49,"[3, 4]","[20, 10]","[2, 1]",2,5,3,100,2,1,3,2138
3,50,"[1, 2]","[40, 30]","[1, 2]",2,1,2,30,3,2,1,5005
3,51,"[4, 3]","[50, 50]","[2, 2]",2,1,4,50,5,2,4,2339
3,52,"[2, 1]","[70, 60]","[1, 1]",2,1,1,60,6,1,1,5871
3,53,"[2, 1]","[70, 70]","[1, 1]",2,1,1,70,7,1,2,2055
3,54,"[3, 4]","[80, 50]","[2, 1]",2,5,3,400,8,1,3,1554
3,55,"[2, 1]","[40, 90]","[1, 1]",2,1,1,90,9,1,2,3955
3,56,"[4, 3]","[40, 80]","[2, 1]",2,5,3,400,8,1,4,2106
3,57,"[2, 1]","[50, 90]","[1, 1]",2,5,1,450,9,1,2,5872
3,58,"[3, 4]","[70, 70]","[2, 1]",2,5,3,350,7,1,3,1591
3,59,"[1, 2]","[70, 30]","[1, 1]",2,1,1,70,7,1,1,2288
3,60,"[1, 2]","[80, 40]","[1, 1]",2,5,1,400,8,1,1,3105
3,61,"[2, 1]","[10, 90]","[1, 2]",2,5,2,50,1,2,2,1738
3,62,"[3, 4]","[80, 10]","[2, 1]",2,5,3,400,8,1,3,2088
3,63,"[1, 2]","[70, 20]","[1, 1]",2,5,1,350,7,1,1,2439
3,64,"[3, 4]","[60, 40]","[2, 1]",2,5,3,300,6,1,3,3222
3,65,"[1, 2]","[30, 20]","[1, 1]",2,1,1,30,3,1,1,2155
3,66,"[1, 2]","[20, 30]","[1, 2]",2,5,2,150,3,2,2,3989
3,67,"[3, 4]","[10, 20]","[2, 2]",2,5,4,100,2,2,4,3704
3,68,"[4, 3]","[0, 10]","[2, 1]",2,5,3,50,1,1,4,3455
3,69,"[4, 3]","[30, 20]","[2, 2]",2,5,4,150,3,2,3,2622
3,70,"[1, 2]","[10, 10]","[1, 2]",2,1,2,10,1,2,1,4739
3,71,"[4, 3]","[30, 10]","[2, 1]",2,5,3,50,1,1,3,2605
3,72,"[2, 1]","[10, 40]","[1, 1]",2,5,1,200,4,1,2,4371
3,73,"[1, 2]","[30, 20]","[1, 1]",2,5,1,150,3,1,1,4522
3,74,"[2, 1]","[30, 20]","[1, 2]",2,1,2,30,3,2,1,3305
3,75,"[4, 3]","[30, 20]","[2, 1]",2,5,3,100,2,1,3,1938
3,76,"[3, 4]","[40, 30]","[2, 2]",2,1,4,30,3,2,3,2106
3,77,"[4, 3]","[30, 50]","[2, 2]",2,1,4,30,3,2,4,2339
3,78,"[2, 1]","[50, 70]","[1, 1]",2,5,1,350,7,1,2,2604
3,79,"[1, 2]","[90, 80]","[1, 1]",2,5,1,450,9,1,1,2322
3,80,"[3, 4]","[30, 70]","[2, 1]",2,1,3,30,3,1,4,3205
4,1,"[1, 2]","[60, 40]","[1, 2]",1,1,2,40,4,2,1,9625
4,2,"[4, 3]","[30, 90]","[2, 1]",1,1,3,90,9,1,4,2633
4,3,"[4, 3]","[50, 60]","[2, 1]",1,1,3,60,6,1,4,2166
4,4,"[1, 2]","[80, 50]","[1, 1]",1,5,1,400,8,1,1,9261
